,UID,ANS
18608,10457,"[[46], [46, 28, 22, 10, 36, 99, 18, 41, 52, 33]]"
18609,17844,"[[31], [31, 69, 62, 53, 68, 65, 48, 2, 55, 59]]"
18610,2908,"[[29], [29, 14, 12, 8, 5, 17, 19, 51]]"
18611,18847,"[[49], [49, 54, 36, 28, 61, 63, 45, 17, 13, 41]]"
18612,23830,"[[53], [53, 34, 35, 31, 26, 23, 21, 48, 13]]"
18613,18263,"[[54], [54, 53, 69, 12, 55, 40, 26, 34, 39, 98]]"
18614,12621,"[[10], [10, 20, 28, 67, 49, 37, 53, 26]]"
18615,2608,"[[38], [38, 32, 60, 36, 35, 50, 56, 12, 41, 53]]"
18616,15898,"[[21], [21, 53, 81, 34, 51, 36, 93, 46, 5, 74]]"
18617,4922,"[[55], [55, 1, 67, 65, 47, 53, 40, 56, 35, 64]]"
18618,21317,"[[68], [68, 38, 30, 40, 61, 13, 67, 15, 56, 2]]"
18619,16685,"[[62], [62, 29, 36, 69, 65, 48, 46, 63, 18, 17]]"
18620,1188,"[[29], [29, 36, 72, 42, 93, 83, 66, 96, 22, 47]]"
18621,8157,"[[32], [32, 48, 95, 100, 11, 25, 3, 22, 55, 52]]"
18622,18387,"[[50], [50, 65, 46, 73, 52, 49, 11, 62, 68, 10]]"
18623,21172,"[[36], [36, 12, 42, 49, 76, 16]]"
18624,162,"[[62], [62, 49, 53, 46, 27, 65, 13, 20, 44]]"
18625,23374,"[[49], [49, 40, 35, 68, 46, 66, 38, 28, 7, 20]]"
18626,17929,"[[36], [36, 29, 32, 56, 61, 19, 42, 2, 46, 1]]"
18627,12151,"[[6], [6, 80, 97, 36, 40, 92, 87, 71, 64, 77]]"
18628,365,"[[32], [32, 20, 53, 61, 26, 14]]"
18629,435,"[[62], [62, 94, 50, 68, 49, 91, 48, 36, 10, 1]]"
18630,1199,"[[50], [50, 27, 46, 31, 25, 11, 67, 13, 33]]"
18631,1864,"[[27], [27, 62, 50, 35, 45, 21, 63, 29, 13]]"
18632,6924,"[[29], [29, 32, 56, 42, 72, 76, 6, 39, 2, 100]]"
18633,18206,"[[53], [53, 39, 52, 68, 6, 46, 5, 47, 17, 1]]"
18634,10782,"[[39], [39, 79, 62, 28, 61, 50, 19, 5, 59, 8]]"
18635,4423,"[[36], [36, 50, 29, 68, 66, 20, 57, 17, 16, 40]]"
18636,18186,"[[15], [15, 97, 13, 38, 65, 40, 57, 49, 14, 12]]"
18637,639,"[[52], [52, 34, 26, 4, 3, 9, 33, 53, 35, 46]]"
18638,9346,"[[60], [60, 86, 89, 68, 48, 6, 41, 85, 25, 40]]"
18639,4489,"[[8], [8, 81, 50, 36, 29, 40, 11, 28, 45, 42]]"
18640,14091,"[[65], [65, 26, 39, 69, 32, 80, 68, 15, 19]]"
18641,7013,"[[31], [31, 15, 22, 25, 44, 34, 32, 33, 23, 49]]"
18642,22262,"[[48], [48, 50, 55, 54, 6, 53, 63, 38, 37, 42]]"
18643,5850,"[[27], [27, 62, 6, 35, 21, 76, 82, 45, 90, 26]]"
18644,3793,"[[35], [35, 61, 12, 34, 39, 10, 45, 52, 2, 51]]"
18645,2818,"[[53], [53, 14, 69, 31, 36, 22, 35, 41, 45, 38]]"
18646,16730,"[[50], [50, 94, 92, 65, 61, 2, 10, 45, 54, 77]]"
18647,21604,"[[69], [69, 5, 52, 42, 49, 62, 14, 46, 22, 30]]"
18648,20055,"[[68], [68, 26, 17, 5, 16]]"
18649,2247,"[[31], [31, 65, 66, 19, 11, 39, 40, 12, 18, 94]]"
18650,22800,"[[35], [35, 49, 45, 48, 11, 2, 66, 18, 92, 57]]"
18651,21800,"[[2], [2, 25, 52, 29, 51, 21, 41, 65, 23, 26]]"
18652,21231,"[[50], [50, 36, 61, 3, 45, 12, 83, 96, 43, 67]]"
18653,2933,"[[89], [89, 68, 78, 54, 32, 96, 14, 29, 19, 99]]"
18654,3043,"[[65], [65, 66, 12, 42, 34, 46, 21, 39, 23, 52]]"
18655,24685,"[[14], [14, 26, 32]]"
18656,1468,"[[27], [27, 5, 21, 61, 26, 66, 37, 68, 16, 47]]"
18657,18554,"[[62], [62, 27, 18, 88, 13, 54, 66, 69, 11, 28]]"
18658,17702,"[[29], [29, 50, 56, 53, 35, 27, 48, 63]]"
18659,13551,"[[77], [77, 96, 90, 63, 99, 66, 27, 56, 12, 42]]"
18660,14318,"[[36], [36, 42, 40, 69, 53, 29, 48, 96, 19, 20]]"
18661,12642,"[[50], [50, 36, 62, 54, 35, 69, 48, 56, 43, 34]]"
18662,3996,"[[29], [29, 50, 27, 2, 54, 52, 56, 98, 1, 10]]"
18663,10998,"[[76], [76, 68, 96, 82, 90, 95, 5, 56, 34, 29]]"
18664,18418,"[[72], [72, 50, 31, 77, 82, 79, 28, 65, 75, 42]]"
18665,18005,"[[29], [29, 65, 2, 81, 83, 56, 11, 69, 27, 4]]"
18666,8797,"[[42], [42, 28, 3, 9, 63, 60, 57]]"
18667,10813,"[[67], [67, 32, 63, 54, 23, 24, 30, 8, 59, 1]]"
18668,477,"[[54], [54, 27, 35, 29, 7, 13, 16]]"
18669,13428,"[[89], [89, 54, 69, 29, 61, 76, 45, 21, 48, 47]]"
18670,17501,"[[61], [61, 62, 32, 49, 53, 27, 31, 40, 39, 83]]"
18671,14527,"[[6], [6, 68, 28, 56, 12, 26, 11, 27, 76, 34]]"
18672,10780,"[[59], [59, 48, 45, 66, 43, 54, 99, 34, 18, 39]]"
18673,15971,"[[2], [2, 45, 48, 63, 32, 56, 31, 12, 35, 39]]"
18674,14624,"[[87], [87, 77, 62, 68, 69, 98, 59, 48, 3, 1]]"
18675,2032,"[[53], [53, 61, 54, 96, 6, 56, 45, 19, 67, 44]]"
18676,16746,"[[71], [71, 94, 77, 54, 20, 66, 36, 35, 61, 69]]"
18677,19555,"[[36], [36, 10, 40, 69, 5, 64, 8, 70, 7, 63]]"
18678,14542,"[[49], [49, 61, 29, 53, 11, 28, 31, 38, 21, 40]]"
18679,16246,"[[49], [49, 66, 69, 36, 28, 47, 38, 89, 56, 18]]"
18680,24531,"[[29], [29, 65, 31, 14, 26, 35, 61, 52, 25, 56]]"
18681,15747,"[[24], [24, 16, 11, 55, 40, 27, 63, 15, 36, 66]]"
18682,21019,"[[29], [29, 66, 5, 68, 15, 42, 19, 38, 77, 2]]"
18683,9707,"[[10], [10, 55, 62, 86, 47, 48, 49, 43, 66, 70]]"
18684,6098,"[[86], [86, 72, 43, 46, 90, 34, 30, 68, 79, 35]]"
18685,9330,"[[89], [89, 50, 83, 36, 49, 48, 60, 47, 37, 10]]"
18686,20261,"[[35], [35, 32, 5, 36, 21, 65, 49, 31, 56, 48]]"
18687,4316,"[[31], [31, 53, 35, 62, 100, 93, 56, 6, 48, 45]]"
18688,2659,"[[62], [62, 27, 48, 50, 69, 11, 54, 7, 42, 52]]"
18689,24510,"[[54], [54, 53, 66, 31, 21, 26, 19, 3, 20, 60]]"
18690,16763,"[[42], [42, 66, 8, 25, 3, 60, 15, 56, 38, 95]]"
18691,13832,"[[68], [68, 61, 50, 92, 14, 34, 18, 2, 26]]"
18692,1875,"[[19], [19, 62, 20, 48, 44, 59, 49, 61, 15, 74]]"
18693,18756,"[[54], [54, 31, 68, 36, 42, 11, 39, 56, 55, 30]]"
18694,2759,"[[61], [61, 48, 21, 14, 54, 42, 23, 20, 71, 13]]"
18695,1251,"[[97], [97, 86, 89, 90, 70, 92, 99, 87, 54, 59]]"
18696,11078,"[[47], [47, 54, 12, 63, 9, 41, 33, 16, 58, 15]]"
18697,24392,"[[22], [22, 3, 49, 68, 48, 69, 61, 43, 4, 52]]"
18698,20517,"[[42], [42, 32, 36, 61, 56, 26, 19, 7, 18]]"
18699,806,"[[62], [62, 21, 56, 61, 46, 14, 12, 11, 34, 1]]"
18700,10973,"[[66], [66, 65, 21, 40, 5, 75]]"
18701,11254,"[[36], [36, 49, 54, 82, 5, 13, 56, 12, 42, 17]]"
18702,22300,"[[32], [32, 20, 67, 21, 39, 56, 42, 13]]"
18703,24715,"[[73], [73, 91, 67, 93, 81, 90, 51, 39, 38, 34]]"
18704,13315,"[[21], [21, 50, 42, 35, 100, 54, 75, 62, 85, 19]]"
18705,11856,"[[32], [32, 31, 68, 54, 19, 26, 13, 57, 52, 67]]"
18706,3557,"[[62], [62, 47, 50, 36, 6, 27, 46, 21, 5, 8]]"
18707,5772,"[[35], [35, 65, 36, 89, 100, 61, 49, 6, 97, 40]]"
18708,18112,"[[1], [1, 50, 22, 43, 67, 68, 28, 7, 26, 12]]"
18709,10007,"[[21], [21, 31, 48, 17, 25, 67, 19, 7, 8, 18]]"
18710,17254,"[[50], [50, 68, 11, 31, 5, 18, 67, 52, 16]]"
18711,11821,"[[50], [50, 21, 65, 12, 32, 46, 47, 40, 10]]"
18712,19833,"[[69], [69, 36, 68, 21, 77, 47, 56, 12, 28]]"
18713,22956,"[[62], [62, 32, 61, 29, 35, 45, 12, 42, 56, 46]]"
18714,22048,"[[31], [31, 51, 66, 46, 24, 29, 32, 4, 1, 28]]"
18715,14214,"[[66], [66, 48, 76, 93, 12, 80, 39, 85, 34, 95]]"
18716,5328,"[[7], [7, 62, 49, 57, 66, 35, 83, 27, 47, 23]]"
18717,19068,"[[48], [48, 66, 54, 27, 50, 42, 14, 17]]"
18718,15801,"[[35], [35, 62, 38, 78, 18, 16]]"
18719,373,"[[50], [50, 72, 42, 21, 7, 98, 61, 14, 11, 56]]"
18720,5253,"[[18], [18, 68, 38, 36, 27, 28, 19, 16, 1, 61]]"
18721,19319,"[[81], [81, 31, 69, 50, 3, 49, 2, 9, 75, 43]]"
18722,3629,"[[54], [54, 27, 29, 49, 53, 66, 34, 45, 5, 38]]"
18723,22310,"[[42], [42, 26, 49, 29, 11, 5, 22, 41, 25, 28]]"
18724,22009,"[[65], [65, 42, 31, 56, 38, 5, 28, 19, 7, 16]]"
18725,6103,"[[36], [36, 10, 42, 45, 70, 63, 25, 40, 41]]"
18726,12840,"[[54], [54, 36, 28, 56, 45, 38, 26, 25, 8, 20]]"
18727,20472,"[[3], [3, 21, 11, 32, 66, 98, 51, 62, 30, 68]]"
18728,3144,"[[69], [69, 15, 70, 16]]"
18729,18256,"[[36], [36, 68, 49, 87, 54, 19]]"
18730,9657,"[[47], [47, 6, 32, 61, 36, 12, 53, 42, 8, 5]]"
18731,10704,"[[50], [50, 54, 49, 31, 12, 26, 5, 23, 64, 37]]"
18732,20872,"[[18], [18, 15, 8, 61, 10, 48, 2, 47, 59, 4]]"
18733,21132,"[[49], [49, 6, 28, 35, 11, 45, 55, 40, 1, 30]]"
18734,16725,"[[35], [35, 10, 1, 5, 61, 8, 14, 88, 91, 9]]"
18735,24029,"[[28], [28, 8, 19, 35, 36, 15, 31, 26]]"
18736,6663,"[[54], [54, 69, 6, 63, 92, 40, 18, 17]]"
18737,12793,"[[32], [32, 50, 20, 63, 2, 17, 4, 60, 58]]"
18738,3382,"[[69], [69, 61, 42, 21, 19, 11, 7, 2, 30, 43]]"
18739,19766,"[[10], [10, 6, 48, 30, 27, 68, 49, 81, 52, 84]]"
18740,17052,"[[36], [36, 13, 87, 7, 3, 40, 56, 42, 16, 26]]"
18741,3739,"[[50], [50, 42, 36, 12, 100, 45, 48, 97, 11, 51]]"
18742,10759,"[[69], [69, 48, 31, 56, 63, 5, 41, 19, 4, 44]]"
18743,24416,"[[32], [32, 42, 61, 47, 28, 55, 16]]"
18744,7005,"[[86], [86, 91, 63, 78, 9, 13, 45, 5, 70, 59]]"
18745,10118,"[[50], [50, 31, 53, 29, 21, 48, 40, 55, 15, 30]]"
18746,2168,"[[47], [47, 45, 80, 3, 83, 41, 85, 16, 75, 99]]"
18747,10525,"[[50], [50, 49, 72, 29, 65, 31, 6, 10, 67, 43]]"
18748,21635,"[[90], [90, 36, 88, 91, 30, 8, 11, 43, 10, 57]]"
18749,4475,"[[68], [68, 49, 47, 10, 27, 63, 16, 11, 56, 7]]"
18750,19492,"[[29], [29, 49, 68, 42, 5, 75]]"
18751,20832,"[[29], [29, 65, 12, 34, 26, 14, 1, 68, 8, 51]]"
18752,14941,"[[29], [29, 31, 1, 40, 69, 10, 23, 28, 47, 18]]"
18753,2352,"[[21], [21, 62, 54, 29, 25, 42, 74]]"
18754,23045,"[[50], [50, 53, 32, 69, 68, 65, 7, 61, 18, 9]]"
18755,6195,"[[78], [78, 77, 81, 30, 9, 95, 47, 3, 38, 66]]"
18756,3809,"[[68], [68, 42, 14, 36, 21, 34, 10, 7, 30, 41]]"
18757,11274,"[[11], [11, 62, 35, 28, 60, 21, 48, 38, 55, 66]]"
18758,21170,"[[45], [45, 16, 69, 46, 65, 17]]"
18759,23180,"[[25], [25, 1, 10, 14, 70, 31, 46, 65, 23, 28]]"
18760,7741,"[[12], [12, 32, 38, 10, 3, 47, 89, 1, 98, 93]]"
18761,2147,"[[50], [50, 36, 66, 49, 62, 88, 47, 41, 60, 15]]"
18762,5722,"[[55], [55, 18, 91, 63, 64, 47, 57, 66, 38, 87]]"
18763,16611,"[[29], [29, 35, 68, 48, 15, 11, 28, 5, 70, 9]]"
18764,21751,"[[81], [81, 100, 73, 17, 27, 36, 21, 82, 34, 13]]"
18765,4064,"[[29], [29, 21, 50, 49, 53, 8, 66, 22, 40, 48]]"
18766,6097,"[[29], [29, 61, 21, 65, 11, 81, 55, 5, 60, 16]]"
18767,3911,"[[27], [27, 31, 21, 38, 26, 41, 14, 10, 7, 65]]"
18768,9980,"[[83], [83, 62, 76, 69, 14, 28, 27, 77, 90, 45]]"
18769,22588,"[[36], [36, 68, 90, 57, 17, 39]]"
18770,13384,"[[55], [55, 10, 46, 67, 72, 69, 27, 60, 51, 79]]"
18771,14911,"[[29], [29, 22, 21, 31, 34, 100, 7, 13, 18, 17]]"
18772,19938,"[[50], [50, 29, 36, 54, 56, 12, 47, 39, 34, 70]]"
18773,20281,"[[50], [50, 36, 62, 68, 1, 38, 61, 31, 63, 23]]"
18774,9414,"[[34], [34, 42, 27, 51, 48, 5, 18, 15]]"
18775,11187,"[[54], [54, 36, 38, 19, 94, 48, 8, 16, 60, 40]]"
18776,17977,"[[94], [94, 57, 59, 46, 3, 36, 70, 6, 65, 31]]"
18777,1615,"[[29], [29, 2, 56, 35, 36, 27, 54, 6, 55, 9]]"
18778,15567,"[[65], [65, 34, 27, 26, 53, 21, 56, 49, 47, 5]]"
18779,12219,"[[32], [32, 54, 36, 78, 90, 98, 21, 12, 100, 31]]"
18780,24952,"[[54], [54, 38, 69, 11, 14, 72, 94, 31, 1, 55]]"
18781,411,"[[32], [32, 36, 66, 47, 45, 22, 19, 7, 39, 37]]"
18782,14500,"[[27], [27, 49, 36, 62, 21, 66, 42, 56, 48, 11]]"
18783,18302,"[[66], [66, 62, 47, 6, 40, 52, 92, 3, 99, 63]]"
18784,17998,"[[5], [5, 11, 19, 32, 29, 63, 69, 20, 38, 18]]"
18785,10876,"[[54], [54, 49, 26, 61, 6, 28, 48, 11, 7, 17]]"
18786,15298,"[[50], [50, 35, 27, 10, 32, 12, 66, 31, 54, 1]]"
18787,12039,"[[27], [27, 36, 53, 12, 48, 34, 68, 56, 14, 19]]"
18788,9063,"[[32], [32, 54, 29, 69, 26, 65, 55, 48, 36, 27]]"
18789,7298,"[[11], [11, 38, 46, 97, 52, 24, 40, 21, 95, 76]]"
18790,21252,"[[68], [68, 39, 73, 28, 46, 15]]"
18791,12856,"[[16], [16, 8, 10, 70, 13, 38, 53, 12, 14, 56]]"
18792,943,"[[68], [68, 53, 50, 21, 17, 13]]"
18793,20856,"[[80], [80, 51, 39, 3, 70, 69, 89, 54, 1, 43]]"
18794,10160,"[[18], [18, 91, 69, 66, 8, 31, 25, 92, 5, 45]]"
18795,16260,"[[50], [50, 88, 96, 72, 18, 4, 49, 14, 61, 16]]"
18796,1201,"[[32], [32, 53, 15, 10, 68, 7, 60, 74]]"
18797,12982,"[[27], [27, 6, 69, 12, 51, 5, 64, 63, 23, 37]]"
18798,19450,"[[36], [36, 50, 35, 29, 10, 62, 76, 22, 81, 52]]"
18799,17181,"[[65], [65, 48, 69, 60, 42, 41, 52, 63]]"
18800,7862,"[[36], [36, 35, 54, 66, 2, 8, 11, 15, 38, 9]]"
18801,16651,"[[50], [50, 35, 66, 48, 61, 31, 46, 8, 63, 20]]"
18802,8457,"[[50], [50, 29, 31, 65, 61, 53, 32, 40, 13, 62]]"
18803,4407,"[[27], [27, 36, 66, 65, 32, 54, 42, 56, 46, 26]]"
18804,14705,"[[50], [50, 49, 53, 72, 66, 39, 63, 40, 7, 23]]"
18805,23964,"[[49], [49, 26, 52, 21, 34, 23, 93, 9, 76, 63]]"
18806,10076,"[[32], [32, 69, 31, 21, 56, 91, 17]]"
18807,20456,"[[28], [28, 50, 35, 61, 6, 29, 26, 1, 23, 3]]"
18808,21274,"[[36], [36, 56, 21, 46, 31, 42, 89, 81, 2, 7]]"
18809,17437,"[[42], [42, 35, 23, 36, 56, 53, 55, 5, 70, 44]]"
18810,9219,"[[36], [36, 3, 65, 98, 68, 70, 69, 12, 58, 39]]"
18811,16964,"[[36], [36, 54, 92, 35, 63, 55, 46, 57, 18, 84]]"
18812,10706,"[[29], [29, 56, 69, 47, 63, 11, 15, 41, 52, 55]]"
18813,8818,"[[31], [31, 66, 10, 13, 20, 45, 1, 14, 60, 22]]"
18814,13003,"[[27], [27, 31, 30, 36, 56, 67, 43, 63, 33, 60]]"
18815,21323,"[[53], [53, 42, 61, 35, 14, 68, 27, 28, 31, 83]]"
18816,22694,"[[14], [14, 66, 31, 41, 5, 13, 18, 15, 16]]"
18817,23530,"[[52], [52, 30, 14, 26, 38, 59, 47, 65, 48, 97]]"
18818,9829,"[[72], [72, 81, 80, 2, 62, 54, 68, 19, 37, 85]]"
18819,17806,"[[29], [29, 65, 21, 31, 49, 14, 76, 11, 5, 46]]"
18820,11934,"[[42], [42, 45, 6, 53, 68, 12, 97, 7, 18, 24]]"
18821,6404,"[[77], [77, 86, 3, 24, 33, 89, 60, 5, 48, 10]]"
18822,14972,"[[32], [32, 50, 53, 7, 8, 11, 21, 17]]"
18823,5214,"[[50], [50, 39, 69, 62, 32, 53, 40, 14, 98, 76]]"
18824,21692,"[[66], [66, 21, 72, 11, 83, 34, 98, 80, 6, 87]]"
18825,9392,"[[54], [54, 29, 28, 19, 56, 63, 14, 1, 26, 60]]"
18826,8577,"[[21], [21, 53, 49, 50, 61, 36, 52, 22, 17, 38]]"
18827,21275,"[[35], [35, 48, 39, 34, 11, 17, 70, 19, 7]]"
18828,17648,"[[1], [1, 66, 32, 55, 69, 29, 9, 53, 45, 28]]"
18829,7061,"[[97], [97, 63, 69, 87, 53, 46, 70, 41, 57, 29]]"
18830,23458,"[[47], [47, 68, 49, 53, 69, 65, 34, 63, 48, 36]]"
18831,132,"[[56], [56, 36, 27, 54, 2, 49, 61, 48, 23, 33]]"
18832,6009,"[[50], [50, 61, 68, 5, 26, 14, 13, 20, 45, 52]]"
18833,15167,"[[21], [21, 46, 25, 98, 29, 32, 62, 16]]"
18834,2213,"[[50], [50, 36, 42, 1, 13, 66, 8, 52, 37, 19]]"
18835,19572,"[[98], [98, 83, 97, 25, 50, 93, 96, 84, 45, 73]]"
18836,17022,"[[100], [100, 78, 17, 65, 31, 42, 98, 54, 93, 95]]"
18837,21234,"[[66], [66, 61, 49, 65, 12, 6, 34, 52, 46, 38]]"
18838,6336,"[[32], [32, 48, 36, 45, 34, 16]]"
18839,19334,"[[29], [29, 36, 65, 42, 69, 62, 7, 51, 68, 41]]"
18840,24889,"[[27], [27, 89, 31, 83, 93, 49, 15, 40, 6, 82]]"
18841,14541,"[[62], [62, 49, 27, 96, 63, 23, 1, 47, 26, 45]]"
18842,6910,"[[31], [31, 65, 47, 40, 10, 87, 15, 16]]"
18843,14055,"[[3], [3, 22, 37, 39, 12, 61, 66, 32]]"
18844,9445,"[[65], [65, 54, 6, 83, 50, 67, 12, 11, 93, 92]]"
18845,3857,"[[36], [36, 66, 69, 49, 31, 55, 34, 12, 10, 42]]"
18846,13581,"[[92], [92, 11, 68, 12, 40, 51, 4, 59, 63, 9]]"
18847,4800,"[[50], [50, 29, 38, 10, 62, 69, 66, 48, 93, 14]]"
18848,15123,"[[73], [73, 27, 78, 83, 21, 1, 61, 35, 72, 43]]"
18849,19545,"[[68], [68, 66, 32, 36, 50, 11, 53, 21, 65, 56]]"
18850,119,"[[98], [98, 100, 81, 29, 52, 83, 78, 35, 5, 76]]"
18851,16178,"[[35], [35, 29, 38, 47, 11, 42, 95, 22, 18, 96]]"
18852,99,"[[90], [90, 28, 40, 72, 3, 12, 60, 19, 52, 77]]"
18853,13290,"[[80], [80, 63, 94, 52, 22, 27, 5, 96, 87, 6]]"
18854,19529,"[[29], [29, 44, 35, 89, 64, 86, 88, 87, 74, 84]]"
18855,19082,"[[50], [50, 56, 25, 49, 27, 47, 1, 78, 5, 19]]"
18856,16251,"[[50], [50, 91, 8, 13, 10, 7, 69, 46, 5, 68]]"
18857,11938,"[[68], [68, 49, 69, 14, 20, 1, 16, 17, 5, 58]]"
18858,10438,"[[54], [54, 26, 68, 62, 61, 11, 10, 70, 41, 7]]"
18859,23886,"[[31], [31, 65, 32, 49, 54, 6, 22, 14, 46, 45]]"
18860,4406,"[[61], [61, 35, 47, 28, 19, 17, 20, 7, 13]]"
18861,10992,"[[27], [27, 36, 35, 47, 82, 38, 19, 26, 18]]"
18862,10502,"[[29], [29, 36, 27, 28, 69, 47, 65, 38, 5, 45]]"
18863,190,"[[68], [68, 53, 36, 19, 23, 20, 70, 5, 67]]"
18864,19667,"[[35], [35, 46, 42, 26, 25, 18, 15, 7, 17]]"
18865,9326,"[[68], [68, 62, 66, 69, 39, 40, 19, 70, 1, 7]]"
18866,15457,"[[54], [54, 62, 68, 65, 48, 20, 55, 13]]"
18867,6760,"[[42], [42, 54, 48, 69, 40, 45, 63, 20, 22, 23]]"
18868,14751,"[[18], [18, 32, 65, 29, 31, 34, 68, 48, 12, 39]]"
18869,1915,"[[50], [50, 42, 56, 12, 13, 18, 19]]"
18870,12714,"[[50], [50, 35, 32, 56, 27, 21, 62, 65, 26, 7]]"
18871,24417,"[[50], [50, 83, 54, 10, 34, 52, 22, 39, 38, 91]]"
18872,21039,"[[54], [54, 7, 12, 47, 22, 5, 26, 8, 19, 70]]"
18873,20520,"[[47], [47, 66, 88, 42, 96, 94, 92, 46, 71, 12]]"
18874,12248,"[[47], [47, 88, 38, 53, 48, 8, 16, 34, 14, 21]]"
18875,7200,"[[6], [6, 62, 10, 68, 94, 7, 8]]"
18876,4668,"[[78], [78, 88, 87, 21, 94, 38, 76, 42, 84, 26]]"
18877,21228,"[[55], [55, 48, 61, 38, 53, 6, 23, 56, 11, 70]]"
18878,15563,"[[29], [29, 8, 15, 2, 32, 5, 44, 87, 72, 11]]"
18879,9243,"[[35], [35, 69, 42, 56, 6, 63, 64, 8, 4, 20]]"
18880,22891,"[[62], [62, 27, 47, 21, 5, 11, 46, 34, 23, 1]]"
18881,18104,"[[62], [62, 7, 48, 53, 97, 80]]"
18882,9841,"[[94], [94, 69, 42, 32, 28, 55, 39, 73, 71, 75]]"
18883,4525,"[[36], [36, 26, 5, 6, 8, 40, 52, 4, 33, 59]]"
18884,6209,"[[29], [29, 69, 11, 61, 10, 70, 40, 45, 7, 18]]"
18885,3153,"[[69], [69, 54, 27, 49, 65, 22, 48, 10, 55, 52]]"
18886,23913,"[[35], [35, 49, 31, 81, 79, 75, 68, 83, 48, 65]]"
18887,23370,"[[66], [66, 56, 46, 34, 59, 41, 7, 39, 52, 71]]"
18888,3751,"[[35], [35, 32, 53, 38, 7, 19, 16]]"
18889,23737,"[[32], [32, 36, 68, 69, 29, 65, 12, 28, 59, 51]]"
18890,7753,"[[96], [96, 32, 47, 86, 10, 78, 70, 69, 45, 54]]"
18891,5130,"[[15], [15, 47, 49, 17, 5, 46, 61, 53, 42, 65]]"
18892,9283,"[[66], [66, 53, 65, 42, 21, 34]]"
18893,13114,"[[50], [50, 54, 61, 56, 31, 49, 19, 67]]"
18894,11502,"[[31], [31, 36, 52, 5, 6, 12, 61, 49, 26, 68]]"
18895,7638,"[[11], [11, 55, 39, 67, 9, 38, 65, 42, 4, 12]]"
18896,7571,"[[35], [35, 66, 49, 61, 48, 54, 76, 20, 52, 82]]"
18897,18911,"[[10], [10, 1, 34, 57, 37, 2, 49, 33, 32, 12]]"
18898,12237,"[[40], [40, 18, 69, 7, 15, 26, 30, 34, 24, 59]]"
18899,15715,"[[54], [54, 29, 69, 42, 73, 85, 7, 18, 15, 13]]"
18900,20504,"[[31], [31, 69, 12, 29, 52, 55, 62, 63, 60, 59]]"
18901,3357,"[[32], [32, 36, 69, 65, 90, 56, 70, 40, 16, 17]]"
18902,9667,"[[65], [65, 54, 32, 61, 83, 14, 98, 91, 55, 34]]"
18903,23473,"[[36], [36, 5, 50, 53, 61, 66, 42, 70, 12]]"
18904,2560,"[[3], [3, 62, 49, 68, 66, 11, 34, 61, 30, 70]]"
18905,7493,"[[36], [36, 35, 28, 20, 40, 8, 63, 12, 46, 30]]"
18906,7435,"[[62], [62, 93, 92, 22, 65, 42, 31, 6, 45, 57]]"
18907,4150,"[[8], [8, 29, 51, 68, 62, 49, 39, 54, 22, 2]]"
18908,23611,"[[10], [10, 18, 8, 60, 89, 96, 56, 67, 48, 28]]"
18909,2454,"[[54], [54, 56, 66, 28, 46, 34, 38, 40, 60, 23]]"
18910,7002,"[[42], [42, 49, 22, 34, 5, 52, 70, 18, 60, 59]]"
18911,10321,"[[96], [96, 53, 85, 32, 49, 80, 92, 31, 94, 79]]"
18912,23382,"[[69], [69, 31, 70, 17, 95, 22, 5, 8, 30, 59]]"
18913,21876,"[[69], [69, 53, 31, 61, 68, 8, 15, 16]]"
18914,19755,"[[11], [11, 26, 29, 48, 28, 39, 93, 86, 96, 99]]"
18915,14740,"[[53], [53, 11, 20, 90, 14, 26, 18, 3, 2, 10]]"
18916,5009,"[[36], [36, 53, 61, 35, 10, 62, 46, 39, 17, 86]]"
18917,10667,"[[54], [54, 61, 8, 45, 72, 55, 28, 12, 5, 67]]"
18918,5893,"[[68], [68, 29, 42, 36, 39, 21, 10, 45, 8, 19]]"
18919,4172,"[[65], [65, 66, 62, 76, 54, 42, 69, 50, 12, 22]]"
18920,22892,"[[10], [10, 60, 27, 38, 64, 9, 24, 33, 66, 41]]"
18921,16272,"[[50], [50, 15, 53, 46, 65, 18, 21, 16, 64, 44]]"
18922,9353,"[[61], [61, 6, 69, 26, 10, 62, 49, 48, 56, 47]]"
18923,1744,"[[29], [29, 42, 21, 47, 81, 28, 1, 38, 37, 59]]"
18924,18407,"[[27], [27, 65, 48, 7, 15, 18, 16]]"
18925,21178,"[[14], [14, 54, 11, 28, 62, 68, 17, 18, 8]]"
18926,16420,"[[27], [27, 68, 48, 11, 14, 71, 5, 26, 18, 19]]"
18927,21239,"[[31], [31, 56, 19, 45, 20]]"
18928,13540,"[[22], [22, 69, 25, 6, 29, 35, 31, 28, 63, 33]]"
18929,7246,"[[50], [50, 36, 26, 38, 34, 17]]"
18930,7868,"[[56], [56, 32, 35, 61, 66, 53, 36, 63, 78, 7]]"
18931,20970,"[[36], [36, 7, 48, 66, 83, 13, 84, 19, 3, 6]]"
18932,4913,"[[61], [61, 53, 50, 66, 35, 29, 28, 21, 13, 22]]"
18933,9048,"[[50], [50, 53, 54, 49, 29, 42, 56, 11, 45, 65]]"
18934,22166,"[[35], [35, 31, 68, 8, 7, 48, 84, 16, 17, 20]]"
18935,18476,"[[21], [21, 39, 38, 45, 56, 40, 29, 96, 74]]"
18936,15471,"[[36], [36, 49, 93, 31, 87, 28, 77, 84, 90, 56]]"
